City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
499,Half Moon Bay,37.46,-122.43,90.0,77,20,10.29,US,2020-08-22 20:58:15,few clouds
500,Buin,-33.73,-70.75,71.6,30,0,6.93,CL,2020-08-22 20:58:15,clear sky
501,Shasta Lake,40.68,-122.37,93.99,28,90,3.36,US,2020-08-22 20:58:15,haze
502,Morondava,-20.28,44.28,71.94,61,0,9.37,MG,2020-08-22 20:58:15,clear sky
503,Pasco,28.29,-82.42,87.01,81,100,4.83,US,2020-08-22 20:58:16,moderate rain
504,Fengzhen,40.44,113.15,62.82,83,99,3.71,CN,2020-08-22 20:58:16,light rain
505,Falam,22.92,93.68,61.83,100,100,3.36,MM,2020-08-22 20:58:16,overcast clouds
506,Liverpool,53.41,-2.98,61.0,87,40,10.29,GB,2020-08-22 20:56:53,shower rain
507,Chirongui,-12.93,45.15,71.6,88,38,2.24,YT,2020-08-22 20:58:17,scattered clouds
508,Pisco,-13.7,-76.22,64.4,77,40,10.29,PE,2020-08-22 20:58:17,scattered clouds
509,Sorland,67.67,12.69,56.35,93,100,18.61,NO,2020-08-22 20:58:17,overcast clouds
510,Mao,39.89,4.27,77.0,83,0,11.41,ES,2020-08-22 20:58:17,clear sky
511,Golcuv Jenikov,49.82,15.48,66.2,88,75,4.7,CZ,2020-08-22 20:58:18,broken clouds
512,San Cristobal,7.77,-72.22,93.2,36,40,24.16,VE,2020-08-22 20:58:18,scattered clouds
513,Ust-Maya,60.42,134.53,41.95,66,0,2.57,RU,2020-08-22 20:58:18,clear sky
514,Grindavik,63.84,-22.43,51.8,81,0,10.29,IS,2020-08-22 20:58:19,clear sky
515,Goundam,16.41,-3.67,86.56,54,96,17.81,ML,2020-08-22 20:54:06,overcast clouds
516,Jumla,29.27,82.18,58.6,69,27,1.77,NP,2020-08-22 20:58:19,scattered clouds
517,San Ramon De La Nueva Oran,-23.13,-64.33,71.01,24,98,1.01,AR,2020-08-22 20:58:19,overcast clouds
518,Januaria,-15.48,-44.37,83.62,41,65,7.0,BR,2020-08-22 20:58:20,light rain
519,Ngunguru,-35.62,174.5,54.0,3,13,8.12,NZ,2020-08-22 20:58:20,few clouds
520,Egvekinot,66.32,-179.17,48.31,91,100,10.83,RU,2020-08-22 20:58:20,light rain
521,Canico,32.63,-16.85,75.2,69,40,16.11,PT,2020-08-22 20:58:20,scattered clouds
522,Fairbanks,64.84,-147.72,72.0,43,1,4.7,US,2020-08-22 20:58:21,clear sky
523,Cobija,-11.03,-68.77,72.55,44,42,5.21,BO,2020-08-22 20:58:21,scattered clouds
524,Yambio,4.57,28.4,68.88,95,56,1.36,SS,2020-08-22 20:58:21,broken clouds
525,Road Town,18.42,-64.62,82.4,78,40,23.04,VG,2020-08-22 20:54:24,scattered clouds
526,Mandera,3.94,41.87,80.69,52,100,20.4,KE,2020-08-22 20:58:22,overcast clouds
527,Rundu,-17.93,19.77,63.25,40,0,6.58,NA,2020-08-22 20:58:22,clear sky
528,Saint-Leu,-21.15,55.28,69.8,63,2,5.82,RE,2020-08-22 20:58:22,clear sky
529,Porto Santo,33.07,-16.34,73.4,73,40,12.75,PT,2020-08-22 20:58:22,scattered clouds
530,Malvern,34.36,-92.81,91.0,57,20,2.98,US,2020-08-22 20:58:23,few clouds
531,Taltal,-25.4,-70.48,58.53,62,45,3.02,CL,2020-08-22 20:58:23,scattered clouds
532,Neiafu,-18.65,-173.98,80.6,83,40,11.41,TO,2020-08-22 20:58:23,scattered clouds
533,Pemba,-12.97,40.52,75.2,78,75,18.34,MZ,2020-08-22 20:58:23,broken clouds
534,Veroia,40.52,22.2,79.0,60,0,3.11,GR,2020-08-22 20:58:24,clear sky
535,Codrington,-38.27,141.97,46.83,81,34,16.42,AU,2020-08-22 20:58:25,light rain
536,Jiuquan,39.74,98.52,68.22,41,92,8.28,CN,2020-08-22 20:58:25,overcast clouds
537,Upington,-28.45,21.26,59.0,16,0,8.05,ZA,2020-08-22 20:58:25,clear sky
538,Alta Floresta,-9.88,-56.09,93.9,19,0,2.84,BR,2020-08-22 20:58:25,clear sky
539,Boa Vista,2.82,-60.67,89.6,52,75,14.99,BR,2020-08-22 20:58:25,broken clouds
540,Carauari,-4.88,-66.9,85.17,40,0,2.64,BR,2020-08-22 20:58:26,clear sky
541,Victor Harbor,-35.57,138.62,46.0,91,56,12.28,AU,2020-08-22 20:58:26,light rain
542,Tucupita,9.06,-62.05,87.96,66,32,2.39,VE,2020-08-22 20:58:26,light rain
543,Talas,38.69,35.55,60.8,59,0,2.24,TR,2020-08-22 20:58:26,clear sky
544,Sistranda,63.73,8.83,59.0,93,75,4.7,NO,2020-08-22 20:58:27,broken clouds
545,Fostoria,41.16,-83.42,89.01,55,0,7.0,US,2020-08-22 20:58:27,clear sky
546,Szczecinek,53.71,16.7,66.99,90,55,1.61,PL,2020-08-22 20:58:27,broken clouds
547,Great Falls,47.5,-111.3,87.8,22,1,17.22,US,2020-08-22 20:58:27,clear sky
548,Rawson,-43.3,-65.1,64.2,29,0,5.21,AR,2020-08-22 20:55:03,clear sky
549,Fort Nelson,58.81,-122.7,64.4,68,75,9.17,CA,2020-08-22 20:58:28,broken clouds
550,Sakakah,29.97,40.21,86.0,20,0,10.29,SA,2020-08-22 20:58:28,clear sky
551,Kabin Buri,13.95,101.72,76.3,93,99,1.39,TH,2020-08-22 20:58:28,overcast clouds
552,Dubreka,9.79,-13.52,76.05,90,89,2.1,GN,2020-08-22 20:58:28,overcast clouds
553,Harper,4.38,-7.72,75.97,88,64,11.01,LR,2020-08-22 20:58:29,broken clouds
554,Ruidoso,33.33,-105.67,87.01,20,1,10.29,US,2020-08-22 20:58:29,clear sky
555,Polson,47.69,-114.16,82.0,33,0,3.0,US,2020-08-22 20:58:29,clear sky
556,Chopovychi,50.83,28.95,59.81,87,0,6.6,UA,2020-08-22 20:58:29,clear sky
557,Tautira,-17.73,-149.15,80.6,65,40,2.24,PF,2020-08-22 20:58:29,scattered clouds
558,Ardakan,32.31,54.02,95.0,5,0,13.87,IR,2020-08-22 20:58:30,clear sky
559,Evensk,61.95,159.23,47.28,66,100,10.58,RU,2020-08-22 20:58:30,overcast clouds
560,Sao Gabriel Da Cachoeira,-0.13,-67.09,87.15,53,34,4.21,BR,2020-08-22 20:58:30,scattered clouds
561,Bundaberg,-24.85,152.35,55.0,43,0,3.36,AU,2020-08-22 20:58:30,clear sky
562,Lar,26.2,83.97,80.49,85,78,7.09,IN,2020-08-22 20:58:31,moderate rain
563,Saint-Joseph,-21.37,55.62,66.2,63,16,5.82,RE,2020-08-22 20:58:31,few clouds
564,Kota Belud,6.35,116.43,75.2,94,20,3.36,MY,2020-08-22 20:58:31,few clouds
565,Namibe,-15.2,12.15,63.63,85,5,6.31,AO,2020-08-22 20:56:04,clear sky
566,Zyryanovsk,49.74,84.27,53.58,50,100,0.78,KZ,2020-08-22 20:58:31,overcast clouds
567,Cherskiy,68.75,161.3,37.24,94,100,22.57,RU,,light rain
568,Jamestown,42.1,-79.24,82.99,51,75,4.7,US,,broken clouds
569,Cururupu,-1.83,-44.87,78.44,83,9,3.62,BR,,clear sky
570,Ahipara,-35.17,173.17,58.32,87,25,8.3,NZ,,scattered clouds
571,Ushuaia,-54.8,-68.3,44.6,77,40,16.11,AR,,shower rain
572,Yellowknife,62.46,-114.35,59.0,67,75,13.87,CA,,broken clouds
573,San Patricio,19.22,-104.7,89.6,75,75,11.41,MX,,broken clouds
574,Qaanaaq,77.48,-69.36,38.28,82,100,2.66,GL,,overcast clouds
575,Fortuna,40.6,-124.16,66.0,82,40,14.99,US,,scattered clouds
576,Mpongwe,-13.51,28.16,61.57,66,1,10.29,ZM,,clear sky
577,Mezen,65.85,44.24,56.05,91,0,2.68,RU,,clear sky
578,Mount Gambier,-37.83,140.77,42.8,93,40,8.05,AU,,scattered clouds
579,Pacific Grove,36.62,-121.92,68.0,64,75,5.82,US,,haze
580,Butaritari,3.07,172.79,82.9,63,100,6.58,KI,,overcast clouds
581,Albany,42.6,-73.97,84.0,46,0,8.16,US,,clear sky
582,Lebu,-37.62,-73.65,52.03,78,0,10.96,CL,,clear sky
583,Rudbar,30.15,62.6,84.52,14,0,8.61,AF,,clear sky
584,Rikitea,-23.12,-134.97,66.92,72,79,18.19,PF,,broken clouds
585,Saint-Philippe,-21.36,55.77,69.8,63,34,5.82,RE,,scattered clouds
586,Busselton,-33.65,115.33,50.0,86,50,10.69,AU,,scattered clouds
587,Norman Wells,65.28,-126.83,66.2,59,75,12.75,CA,,broken clouds
588,Kalangala,-0.31,32.23,69.8,88,20,4.7,UG,,few clouds
589,West Wendover,40.74,-114.07,93.2,9,1,9.17,US,,clear sky
590,Atuona,-9.8,-139.03,78.21,78,41,18.25,PF,,light rain
591,Timra,62.49,17.33,66.99,72,49,8.05,SE,,scattered clouds
592,Sitka,57.05,-135.33,60.8,77,75,3.36,US,,broken clouds
593,Dingle,11.0,122.67,76.86,88,100,1.88,PH,,overcast clouds
594,Jiquipilas,16.67,-93.65,86.0,58,75,2.24,MX,,broken clouds
595,Waldshut-Tiengen,47.62,8.22,64.99,91,42,2.57,DE,,scattered clouds
596,Arraial Do Cabo,-22.97,-42.03,68.0,64,75,9.17,BR,,broken clouds
597,Launceston,-41.45,147.17,37.0,88,75,4.7,AU,,light intensity shower rain
598,Tasiilaq,65.61,-37.64,48.2,61,20,10.29,GL,,few clouds
599,Phalaborwa,-23.94,31.14,59.0,67,0,1.12,ZA,,clear sky
600,Songjianghe,42.19,127.48,62.46,90,99,2.93,CN,,overcast clouds
601,Manta,-0.95,-80.73,73.4,83,90,8.05,EC,,overcast clouds
602,Ixtapa,20.7,-105.2,90.0,74,75,9.17,MX,,broken clouds
603,Port Lincoln,-34.73,135.87,48.87,70,75,11.52,AU,,broken clouds
604,Punta Arenas,-53.15,-70.92,42.8,69,40,32.21,CL,,scattered clouds
605,Hobart,-42.88,147.33,44.6,81,20,9.17,AU,,few clouds
606,Kruisfontein,-34.0,24.73,52.12,91,0,6.4,ZA,,clear sky
607,Hermanus,-34.42,19.23,57.99,85,21,1.99,ZA,,few clouds
608,Constantine,36.37,6.61,80.6,44,20,2.24,DZ,,few clouds
609,Kununurra,-15.77,128.73,66.2,25,6,2.24,AU,,clear sky
610,Puerto Ayora,-0.74,-90.35,75.2,60,84,23.04,EC,,broken clouds
611,Bluff,-46.6,168.33,43.0,98,100,1.01,NZ,,overcast clouds
612,Sechura,-5.56,-80.82,74.3,52,8,16.08,PE,,clear sky
613,Alberton,46.82,-64.07,68.0,53,0,6.58,CA,,clear sky
614,Kapaa,22.08,-159.32,84.2,66,20,14.99,US,,few clouds
615,Khani,41.96,42.96,66.2,93,90,4.7,GE,,overcast clouds
616,Santa Vitoria Do Palmar,-33.52,-53.37,50.81,61,0,5.1,BR,,clear sky
617,Chester,40.13,-75.87,84.99,69,1,6.93,US,,clear sky
618,Nome,64.5,-165.41,54.0,93,90,11.41,US,,light rain
619,New Norfolk,-42.78,147.06,44.01,89,98,3.0,AU,,light rain
620,Chokurdakh,70.63,147.92,34.5,95,98,6.69,RU,,overcast clouds
621,Saskylakh,71.92,114.08,36.73,81,7,4.54,RU,,clear sky
622,Saldanha,-33.01,17.94,51.8,87,0,5.82,ZA,,clear sky
623,General Roca,-39.03,-67.58,71.6,26,0,2.24,AR,,clear sky
624,Sandviken,60.62,16.77,64.0,69,27,8.99,SE,,scattered clouds
625,Inhambane,-23.86,35.38,63.23,78,1,4.05,MZ,,clear sky
626,Puerto Del Rosario,28.5,-13.86,78.8,69,0,14.99,ES,,clear sky
627,Castro,-24.79,-50.01,48.2,84,20,6.2,BR,,few clouds
628,East London,-33.02,27.91,66.22,36,0,4.29,ZA,,clear sky
629,Saurimo,-9.66,20.39,71.82,37,37,2.62,AO,,scattered clouds
630,Ancud,-41.87,-73.82,53.01,81,20,18.34,CL,,few clouds
631,Arroyo,41.61,-4.8,71.01,42,22,8.05,ES,,few clouds
632,Namatanai,-3.67,152.43,79.09,80,74,3.85,PG,,moderate rain
633,Stromness,58.97,-3.3,55.4,93,92,14.99,GB,,overcast clouds
634,Avarua,-21.21,-159.78,77.0,69,14,13.87,CK,,few clouds
635,Asau,46.43,26.4,62.01,89,0,2.59,RO,,clear sky
636,Port Alfred,-33.59,26.89,60.46,65,0,9.19,ZA,,clear sky
637,Izhevskoye,54.56,40.87,53.92,83,3,2.77,RU,,clear sky
638,Verkhnyaya Inta,65.98,60.31,42.85,94,12,3.85,RU,,few clouds
639,Shimoda,34.67,138.95,71.01,91,100,1.01,JP,,light rain
640,Tuatapere,-46.13,167.68,43.0,98,100,1.01,NZ,,overcast clouds
641,Bihoro,43.82,144.1,60.04,88,1,5.75,JP,,clear sky
642,Kidal,18.44,1.41,95.58,30,0,14.72,ML,,clear sky
643,Guerrero Negro,27.98,-114.06,89.26,41,0,15.73,MX,,clear sky
644,Yilan,24.76,121.75,80.6,88,75,12.75,TW,,light intensity shower rain
645,Santa Fe Do Sul,-20.21,-50.93,70.5,32,6,7.11,BR,,clear sky
646,Bar Harbor,44.39,-68.2,75.2,53,75,9.17,US,,broken clouds
647,Zhigansk,66.77,123.37,38.59,82,62,15.19,RU,,broken clouds
648,Mahebourg,-20.41,57.7,69.8,88,75,12.75,MU,,broken clouds
649,Constitucion,-35.33,-72.42,56.19,84,2,13.11,CL,,clear sky
650,Challans,46.84,-1.87,66.99,82,100,11.03,FR,,overcast clouds
651,Waspan,14.74,-83.97,91.4,66,40,3.6,NI,,scattered clouds
652,Aqtobe,50.28,57.21,57.2,67,56,4.47,KZ,,broken clouds
653,Muscat,23.61,58.59,86.0,79,96,2.24,OM,,overcast clouds
654,Port Macquarie,-31.43,152.92,52.0,50,0,13.29,AU,,clear sky
655,Vanimo,-2.67,141.3,77.99,84,28,3.87,PG,,light rain
656,Vila Velha,-20.33,-40.29,64.4,93,90,13.87,BR,,light rain
657,Sheridan,44.83,-106.92,98.01,12,1,4.7,US,,haze
658,Punta De Bombon,-17.17,-71.79,60.69,78,67,5.59,PE,,broken clouds
659,Bambous Virieux,-20.34,57.76,69.8,88,75,12.75,MU,,broken clouds
660,Gizo,-8.1,156.84,82.51,81,67,18.21,SB,,light rain
661,Yuci,37.68,112.73,68.0,82,78,2.24,CN,,mist
662,Souillac,-20.52,57.52,69.8,88,75,12.75,MU,,broken clouds
663,Klaksvik,62.23,-6.59,46.4,81,100,14.99,FO,,light rain
664,Chulym,55.1,80.96,52.54,91,100,7.54,RU,,overcast clouds
665,Mar Del Plata,-38.0,-57.56,60.8,31,0,12.75,AR,,clear sky
666,Derzhavinsk,51.1,66.32,55.89,86,60,5.79,KZ,,broken clouds
667,Aklavik,68.22,-135.01,51.8,93,90,4.7,CA,,overcast clouds
668,Opuwo,-18.06,13.84,58.3,35,0,4.41,NA,,clear sky
669,Faanui,-16.48,-151.75,77.2,78,6,22.91,PF,,clear sky
670,The Valley,18.22,-63.06,86.0,74,20,17.22,AI,,few clouds
671,Kudahuvadhoo,2.67,72.89,84.0,69,53,7.61,MV,,broken clouds
672,Hami,42.8,93.45,75.36,27,0,1.97,CN,,clear sky
673,Severo-Kurilsk,50.68,156.12,51.3,85,44,12.15,RU,,scattered clouds
674,Nanortalik,60.14,-45.24,47.62,70,8,2.46,GL,,clear sky
675,Cap-Aux-Meules,47.38,-61.86,68.0,60,20,12.75,CA,,few clouds
676,Necochea,-38.55,-58.74,59.0,42,0,11.01,AR,,clear sky
677,Alice Springs,-23.7,133.88,42.8,52,0,4.7,AU,,clear sky
678,Hilo,19.73,-155.09,84.2,66,75,4.7,US,,broken clouds
679,Plyussa,58.43,29.37,65.35,65,100,9.73,RU,,overcast clouds
680,Amahai,-3.33,128.92,76.06,85,59,4.41,ID,,light rain
681,La Ronge,55.1,-105.28,60.8,82,90,17.22,CA,,overcast clouds
682,Erenhot,43.65,111.98,65.86,70,99,2.04,CN,,overcast clouds
683,College,64.86,-147.8,72.0,49,40,10.29,US,,scattered clouds
684,Mataura,-46.19,168.86,43.0,98,98,1.01,NZ,,overcast clouds
685,Susanville,40.42,-120.65,89.01,20,1,4.7,US,,haze
686,Sept-Iles,50.2,-66.38,63.0,59,40,9.17,CA,,scattered clouds
687,Tigil,57.8,158.67,48.87,74,91,2.15,RU,,overcast clouds
688,Chuy,-33.7,-53.46,50.41,64,0,5.5,UY,,clear sky
689,Ekibastuz,51.67,75.37,58.42,68,41,12.28,KZ,,scattered clouds
690,Upernavik,72.79,-56.15,44.19,71,85,11.34,GL,,overcast clouds
691,Cape Town,-33.93,18.42,54.0,93,2,4.7,ZA,,clear sky
692,Noshiro,40.2,140.02,70.0,92,100,3.13,JP,,overcast clouds
693,Longyearbyen,78.22,15.64,42.8,67,40,5.82,SJ,,scattered clouds
694,Kodiak,57.79,-152.41,69.8,56,1,11.41,US,,clear sky
695,Reconquista,-29.15,-59.65,60.51,42,0,6.73,AR,,clear sky
696,Ponta Do Sol,32.67,-17.1,75.2,69,40,16.11,PT,,scattered clouds
697,Luderitz,-26.65,15.16,66.42,25,0,6.67,NA,,clear sky
698,Ribeira Grande,38.52,-28.7,73.4,83,75,4.7,PT,,broken clouds
699,Kuna,43.49,-116.42,84.99,37,1,6.93,US,,clear sky
700,Bogovarovo,58.98,47.02,54.18,89,0,4.41,RU,,clear sky
701,Bredasdorp,-34.53,20.04,57.2,82,7,11.41,ZA,,clear sky
702,Misratah,32.38,15.09,80.1,69,0,8.93,LY,,clear sky
703,Storslett,69.77,21.02,58.98,85,100,3.58,NO,,light rain
704,Gouyave,12.16,-61.73,87.8,74,20,14.99,GD,,few clouds
705,Airai,-8.93,125.41,57.83,46,76,3.71,TL,,broken clouds
706,Shieli,44.17,66.75,72.12,38,14,9.19,KZ,,few clouds
707,Kahului,20.89,-156.47,84.2,62,40,17.22,US,,scattered clouds
708,Pangody,65.85,74.49,54.25,86,100,13.27,RU,,overcast clouds
709,Dikson,73.51,80.55,47.88,76,94,8.23,RU,,overcast clouds
710,Kholm,59.27,32.85,59.9,75,99,8.16,RU,,overcast clouds
711,Ariquemes,-9.91,-63.04,85.69,29,0,4.83,BR,,clear sky
712,Kaitangata,-46.28,169.85,51.01,76,61,5.01,NZ,,broken clouds
713,Xam Nua,20.42,104.04,65.66,95,100,1.66,LA,,overcast clouds
714,Narsaq,60.92,-46.05,53.6,62,20,8.05,GL,,few clouds
715,Barrow,71.29,-156.79,42.8,87,90,23.04,US,,overcast clouds
716,Boda,4.32,17.47,69.51,95,100,2.98,CF,,overcast clouds
717,Praia Da Vitoria,38.73,-27.07,75.2,73,20,4.23,PT,,few clouds
718,Hithadhoo,-0.6,73.08,82.72,81,12,14.76,MV,,few clouds
719,Christchurch,-43.53,172.63,52.0,100,100,8.05,NZ,,light rain
720,Hailar,49.2,119.7,59.97,93,100,6.08,CN,,overcast clouds
721,Nizhniy Kuranakh,58.84,125.49,44.42,84,37,1.41,RU,,scattered clouds
722,Torbay,47.67,-52.73,70.0,49,20,9.17,CA,,few clouds
723,Seymchan,62.88,152.43,40.32,70,100,13.09,RU,,overcast clouds
724,Georgetown,5.41,100.34,80.6,94,40,2.24,MY,,scattered clouds
725,Talnakh,69.49,88.4,57.2,62,41,11.18,RU,,scattered clouds
726,Strezhevoy,60.73,77.59,44.6,93,90,2.24,RU,,fog
727,Lethem,3.38,-59.8,81.41,65,94,2.64,GY,,overcast clouds
728,Hanzhong,33.07,107.03,69.33,89,67,2.44,CN,,broken clouds
729,Umm Lajj,25.02,37.27,83.46,67,0,5.73,SA,,clear sky
730,Berbera,10.44,45.01,91.58,44,3,18.84,SO,,clear sky
731,Bethel,41.37,-73.41,89.01,35,1,11.41,US,,clear sky
732,Scarborough,54.28,-0.4,57.99,92,100,1.99,GB,,light rain
733,Linkou,45.3,130.28,55.47,82,100,3.06,CN,,overcast clouds
734,Kendari,-3.94,122.5,70.3,94,100,2.33,ID,,overcast clouds
735,Waipawa,-41.41,175.52,50.0,87,100,3.36,NZ,,overcast clouds
736,Valparaiso,-33.04,-71.63,52.0,100,90,13.87,CL,,light intensity drizzle
737,Hede,33.77,120.25,73.27,93,0,1.66,CN,,clear sky
738,Prince Rupert,54.32,-130.32,59.0,82,75,13.87,CA,,broken clouds
739,Vila Franca Do Campo,37.72,-25.43,73.4,88,20,4.7,PT,,few clouds
740,Carnarvon,-24.87,113.63,64.4,82,100,11.41,AU,,overcast clouds
741,Majene,-3.54,118.97,75.99,82,33,8.75,ID,,scattered clouds
742,Santiago,-33.46,-70.65,71.6,30,0,6.93,CL,,clear sky
743,High Level,58.52,-117.14,57.2,93,90,12.75,CA,,overcast clouds
744,Centralia,46.72,-122.95,71.6,60,20,5.82,US,,few clouds
745,San Pedro,14.35,121.02,80.6,88,100,4.7,PH,,overcast clouds
746,Dawson Creek,55.77,-120.24,59.0,58,20,24.16,CA,,few clouds
747,Mount Isa,-20.73,139.5,55.4,49,6,10.29,AU,,clear sky
748,Nishihara,26.18,127.76,78.8,94,75,5.82,JP,,shower rain
749,Banda Aceh,5.56,95.32,78.57,79,94,6.51,ID,,overcast clouds
750,Bengkulu,-3.8,102.27,75.38,88,53,4.38,ID,,broken clouds
751,Hasaki,35.73,140.83,77.0,94,75,8.05,JP,,mist
752,Thompson,55.74,-97.86,50.0,76,75,10.29,CA,,broken clouds
753,Pangai,-19.8,-174.35,77.99,86,15,13.58,TO,,few clouds
754,Brae,60.4,-1.35,53.6,100,99,6.93,GB,,overcast clouds
755,Frontera,26.93,-101.45,98.6,17,75,9.17,MX,,broken clouds
756,Sultanpur,26.27,82.07,79.56,84,26,5.26,IN,,scattered clouds
757,Malakal,9.53,31.66,74.46,84,7,3.11,SS,,clear sky
758,Umm Kaddadah,13.6,26.69,86.59,52,17,15.86,SD,,light rain
759,Portland,45.52,-122.68,77.0,53,75,8.05,US,,broken clouds
760,San Andres,12.58,-81.7,84.2,79,75,3.36,CO,,broken clouds
761,Sur,22.57,59.53,81.5,74,100,10.76,OM,,overcast clouds
762,Olafsvik,64.89,-23.71,51.1,67,24,7.49,IS,,few clouds
763,Taoudenni,22.68,-3.98,107.58,7,45,11.68,ML,,scattered clouds
764,Batabano,22.72,-82.29,89.6,66,40,6.93,CU,,scattered clouds
765,Rio Tercero,-32.17,-64.11,64.0,18,0,3.0,AR,,clear sky
766,Bridlington,54.08,-0.19,60.8,77,98,8.05,GB,,light rain
767,Hualmay,-11.1,-77.61,64.96,70,16,9.22,PE,,few clouds
768,Margate,51.38,1.39,66.0,77,38,5.01,GB,,scattered clouds
769,Envira,-7.3,-70.22,71.82,52,7,4.79,BR,,clear sky
770,Charters Towers,-20.1,146.27,51.6,47,40,10.74,AU,,scattered clouds
771,Coquimbo,-29.95,-71.34,51.8,87,90,8.05,CL,,overcast clouds
772,Belmonte,-15.86,-38.88,71.6,83,75,4.7,BR,,light intensity drizzle
773,Avera,33.19,-82.53,80.6,83,40,6.93,US,,scattered clouds
774,Vaini,-21.2,-175.2,77.0,83,20,10.29,TO,,few clouds
775,Wanxian,30.8,108.39,76.82,77,14,3.76,CN,,light rain
776,Port Elizabeth,-33.92,25.57,55.4,76,0,2.24,ZA,,clear sky
777,Bereda,43.27,-7.54,62.01,88,9,3.0,ES,,clear sky
778,Port-Cartier,50.03,-66.87,62.01,59,40,9.17,CA,,scattered clouds
779,Inuvik,68.35,-133.72,60.8,72,20,5.82,CA,,few clouds
780,Saint-Augustin,51.23,-58.65,64.8,62,96,4.07,CA,,overcast clouds
781,Ormara,25.21,64.64,83.66,85,100,12.57,PK,,overcast clouds
782,Victoria,22.29,114.16,82.0,78,13,3.0,HK,,few clouds
783,Lufilufi,-13.87,-171.6,86.0,74,40,9.17,WS,,scattered clouds
784,Ust-Nera,64.57,143.2,39.69,70,100,5.3,RU,,overcast clouds
785,Port Blair,11.67,92.75,82.15,79,100,10.76,IN,,overcast clouds
786,Touros,-5.2,-35.46,78.8,74,40,11.41,BR,,scattered clouds
787,Corby,52.5,-0.69,61.0,74,78,11.01,GB,,broken clouds
788,Dayong,25.02,118.29,78.8,100,90,4.47,CN,,overcast clouds
789,Naze,28.37,129.48,84.2,83,75,3.36,JP,,broken clouds
790,Gat,31.61,34.76,80.01,36,0,0.63,IL,,clear sky
791,Ambanja,-13.68,48.45,71.35,82,81,1.19,MG,,light rain
792,Pochutla,15.74,-96.47,88.0,62,40,6.93,MX,,scattered clouds
793,Nikolskoye,59.7,30.79,64.4,68,96,6.71,RU,,overcast clouds
794,Mahajanga,-15.72,46.32,71.6,88,20,3.36,MG,,few clouds
795,Lasa,46.62,10.7,60.01,100,5,4.7,IT,,clear sky
796,Batagay-Alyta,67.8,130.41,35.46,84,96,1.1,RU,,overcast clouds
797,Maumere,-8.62,122.21,75.61,75,51,3.74,ID,,broken clouds
798,Teahupoo,-17.83,-149.27,80.6,65,40,2.24,PF,,scattered clouds
799,Bristol,41.83,-71.17,78.01,83,90,5.82,US,,moderate rain
800,Santiago Del Estero,-27.8,-64.26,69.46,21,0,14.36,AR,,clear sky
801,Lata,40.16,-8.33,66.0,77,0,4.0,PT,,clear sky
802,Upata,8.01,-62.4,91.0,63,4,1.01,VE,,clear sky
803,Maningrida,-12.07,134.27,62.13,76,0,8.5,AU,,clear sky
